price_date,open,high,low,close,adj_close,volume
2026-07-08,129.49000549316406,132.38999938964844,126.70999908447266,132.22000122070312,132.22000122070312,40587800
2026-07-09,127.72000122070312,129.19000244140625,124.80999755859375,129.0399932861328,129.0399932861328,35286100
2026-07-10,132.13999938964844,132.27999877929688,125.7699966430664,126.79000091552734,126.79000091552734,31163000
2026-07-13,127.29499816894531,130.72000122070312,126.19499969482422,130.0399932861328,130.0399932861328,39786500
2026-07-14,123.61000061035156,135.7899932861328,122.63999938964844,133.72000122070312,133.72000122070312,49963700
2026-07-15,134.33999633789062,136.8800048828125,132.8800048828125,133.75999450683594,133.75999450683594,26064500
2026-07-16,133.0800018310547,136.2100067138672,128.67999267578125,134.44000244140625,134.44000244140625,28951300
2026-07-17,131.78500366210938,134.77000427246094,129.0500030517578,132.3800048828125,132.3800048828125,31875100
2026-07-20,131.8800048828125,136.6199951171875,131.82000732421875,134.85000610351562,134.85000610351562,30571300
2026-07-21,133.8300018310547,134.67999267578125,131.22500610351562,132.66000366210938,132.66000366210938,23161800
2026-07-22,132.22000122070312,132.34500122070312,123.44999694824219,124.56999969482422,124.56999969482422,38588300
2026-07-23,125.93499755859375,126.4000015258789,120.7300033569336,123.37000274658203,123.37000274658203,29757900
2026-07-24,125.16500091552734,125.30999755859375,122.0199966430664,122.91999816894531,122.91999816894531,21090100
