price_date,open,high,low,close,adj_close,volume
2026-07-02,44.404998779296875,45.4900016784668,44.404998779296875,45.470001220703125,45.470001220703125,14785400
2026-07-06,44.45000076293945,45.1349983215332,43.779998779296875,45.09000015258789,45.09000015258789,11504700
2026-07-07,45.43000030517578,46.064998626708984,45.31999969482422,45.650001525878906,45.650001525878906,10213900
2026-07-08,45.09000015258789,45.279998779296875,43.72999954223633,44.529998779296875,44.529998779296875,9601100
2026-07-09,43.869998931884766,45.380001068115234,43.81999969482422,45.31999969482422,45.31999969482422,9104900
2026-07-10,45.95000076293945,46.44499969482422,45.76499938964844,46.31999969482422,46.31999969482422,10639400
2026-07-13,46.900001525878906,48.43000030517578,46.28499984741211,47.650001525878906,47.650001525878906,20294200
2026-07-14,46.70000076293945,47.38999938964844,46.43000030517578,47.369998931884766,47.369998931884766,9416000
2026-07-15,54.845001220703125,55.880001068115234,53.439998626708984,55.52000045776367,55.52000045776367,90995100
2026-07-16,55.40999984741211,57.66999816894531,55.279998779296875,56.72999954223633,56.72999954223633,33745500
2026-07-17,56.4900016784668,56.51499938964844,55.97999954223633,56.310001373291016,56.310001373291016,1804866
