price_date,open,high,low,close,adj_close,volume
2026-07-02,53.0,54.970001220703125,52.099998474121094,52.83000183105469,52.83000183105469,361800
2026-07-06,53.68000030517578,54.619998931884766,53.34000015258789,53.560001373291016,53.560001373291016,238800
2026-07-07,52.400001525878906,52.400001525878906,50.119998931884766,50.66999816894531,50.66999816894531,911200
2026-07-08,50.459999084472656,51.4900016784668,50.000999450683594,51.34000015258789,51.34000015258789,503400
2026-07-09,51.70000076293945,52.470001220703125,51.5099983215332,52.209999084472656,52.209999084472656,348600
2026-07-10,52.63999938964844,53.59600067138672,52.209999084472656,53.290000915527344,53.290000915527344,515800
2026-07-13,52.06999969482422,52.27000045776367,49.970001220703125,50.209999084472656,50.209999084472656,629200
2026-07-14,51.099998474121094,52.0,51.08000183105469,51.59000015258789,51.59000015258789,490700
2026-07-15,51.75,51.959999084472656,49.849998474121094,50.880001068115234,50.880001068115234,342400
2026-07-16,50.349998474121094,50.435001373291016,48.38800048828125,48.77000045776367,48.77000045776367,628100
